,井名,校深,电阻率,声波时差,岩石密度,补偿中子,泥质含量,总孔隙度,渗透率,含油气饱和度
815,桃2-6-7,83.9,72.67505363017878,211.44636470917757,2.5938498211847434,8.735637664820024,23.350393325363527,4.414338497952325,0.11655542332300356,17.709690107628127
816,苏14-0-46,93.69999999999999,228.81693704559234,201.4942902925294,2.6164247597780155,10.999082177267876,16.446638205415155,5.871675560148347,1.7241622197812168,23.592326575667027
817,苏48-20-81,95.8,61.10727557237996,216.44458246064715,2.589592901901879,9.595062629779749,16.44377870651357,5.699728601182673,0.308643006105428,22.344739039853863
818,桃2-8-27C3,106.60000000000001,101.85869606009379,207.38655723949338,2.621069418417448,12.073424017005628,17.632589120722326,5.348058161670732,0.33010318961257035,29.474437151463412
819,苏14-17-17C8,124.9,85.9131865451321,211.79116893586865,2.6319535625620496,8.878582866894314,18.114579665083266,4.58408326635068,0.2328102481521217,14.26673338772618
820,苏14-20-46C2,144.3,114.07808731318086,206.56306307941787,2.586770616991684,9.167103258476091,20.7208731800492,4.523672903444906,0.13197505216146915,16.650630631336796
821,苏14-1-16C2,107.5,59.32775814148836,209.83480933776747,2.6008093025711627,8.55701395271721,21.533786047618605,4.4410697673255815,0.13967441870325584,13.474195348418606
822,苏48-16-81C6,199.59999999999997,73.8220040071944,213.97526052845694,2.577535070025051,9.471963925307616,15.797394788096195,5.510420841788578,0.27953907812525053,13.618396793536073
823,苏47-9-75,250.0,65.33667199746401,210.4675679856,2.609680000088,8.3278800000384,18.658183997928,4.913407999843201,0.21846399985440002,17.172871999888002
824,桃2-0-17C5,154.5,66.46312621396117,212.21030422485435,2.582388349297087,9.765864077172814,20.08274433841424,5.1615080903184465,0.1891844662064725,20.803022655494495
825,桃2-7-7C4,115.29999999999998,92.98216826889853,205.3348135423244,2.5884562009150045,11.196582828379013,16.978863832731136,4.84824804868517,0.17294015613876845,19.57077189853426
826,苏14-15-16A,159.0,61.76397484353459,209.54011319484277,2.575125786215723,7.518339622352202,20.00871698266667,4.77210062897107,0.1725157234710692,15.917389938238992
827,苏14-6-08C6,111.3,91.24949684793353,207.32113203998205,2.5729290206558852,9.143656782650496,18.37320754514825,4.382434860552561,0.13070080874213835,15.484321651495957
828,苏47-20-78,266.40000000000003,51.7716966983033,209.94813061816814,2.580375375111861,8.896899399975975,24.102199699542037,4.7209159155007505,0.10248498523123122,11.618288289773272
829,桃2-6-15,136.2,128.41643171652717,209.83829660792952,2.6255726872584435,9.02801027926138,16.46093979722614,6.247378854745961,0.544765051376652,24.35610866486784
830,苏47-30-45,202.0,53.329960398386135,210.87959406158416,2.6083465347821777,10.409297029938614,20.294534655029704,4.956653464966337,0.19452475242178216,14.169267327418812
831,桃2-24-23,129.6,73.66544752395833,209.16625000586419,2.605154321109568,11.122808641801697,22.701875000200616,3.959344135834105,0.09371141956018517,10.490925924823301
832,桃2-6-22,131.3,42.78038842629854,215.75713628918498,2.6179588729961916,10.026793599416601,19.24421172970297,5.822322924787509,0.199070830322163,17.006359485209444
833,桃2-1-5,141.3,64.0450318469639,215.26639061365887,2.5989030429249826,10.962264686267515,18.635463553481955,5.689681528360227,0.2145222928966737,24.799929227523002
834,苏14-6-08C5,114.60000000000001,78.05077661499128,208.41383944485165,2.5672338567888304,8.986465970941536,22.11101221397906,4.772582897284469,0.11360383964223388,12.771431061706805
835,苏14-6-08C1,128.6,69.97192067905132,209.47874026998448,2.6086547435209955,8.057791602346814,19.59510109102644,4.532698289421462,0.15405132192846036,16.03930015470451
836,苏48-21-70C4,170.4,75.15595070791667,205.50231808397888,2.5861971829072767,9.159119718101525,20.962388496511153,4.35855633777054,0.11811619731983569,14.75349178605047
837,苏14-20-26,106.20000000000002,76.99569679754237,207.43133711789073,2.59557438785499,7.591864407005648,18.50747645743691,4.962306968232579,0.18931261762429374,19.27040489675141
838,苏47-15-82,209.4,64.27640878681949,211.75798474727793,2.589570200443171,9.916886340192933,20.559063994899713,5.1008978030506205,0.1770582615262655,13.801671445396371
839,桃2-12-25,100.1,94.75901098783217,209.40897103126875,2.640119879894106,11.63686313962937,18.546463540047952,5.046783216976024,0.4401898102467533,19.40137862485515
840,苏14-16-10,141.89999999999998,60.529774487392544,210.78082453453135,2.604376321649049,9.280028189123328,22.16784355052713,4.997455955102185,0.13560253695489785,13.316842846704724
841,苏14-16-55C8,112.50000000000001,64.76927999964443,210.51891558746667,2.6239822220897775,9.530977777090666,19.62140444288,5.3797688889235555,0.19067555544266662,20.778648886097777
842,苏14-15-26C4,132.9,88.37316027176072,208.9374040540256,2.5936945069744164,7.793085026468022,16.639759218325054,4.6683671935079,0.2072159515643341,17.52512415233258
843,苏48-22-83,263.8,75.2624488236922,208.10351778097044,2.5895905992031842,8.861576952354813,20.385253984101592,4.456891584466263,0.19078089438665655,15.129909021050796
844,苏47-9-80,166.4,93.40308894222356,209.47322113798077,2.593762019120192,8.744242788463943,18.90131010014423,4.519218749686297,0.21061298056129807,18.997716348629808
845,桃2-4-21C4,158.4,73.18125000126895,211.87618052910358,2.584349747655934,10.425928028271464,19.319362370800505,5.329179292760101,0.21063131303156565,18.94177399032828
846,苏47-19-73,243.60000000000002,96.10051724969621,205.59652712742198,2.593415435321839,8.466830868948275,19.21279966955665,4.145656814711822,0.16095238104433496,17.461798029689653
847,苏47-8-82,235.6,43.75643463642615,218.55713073089984,2.5321901528862476,13.03329371929457,19.767809847818338,5.941239388945672,0.22673174896689305,21.03027164437182
848,苏47-21-85,202.00000000000003,68.60009899919801,216.73733665544552,2.580039603684158,6.580198019636633,20.35927722659406,5.085386138673266,0.2157128713841584,19.42661386282574
849,苏14-2-25C5,145.5,88.83222681371821,208.0068865929897,2.557938144307216,10.379168385121648,19.575312713731957,4.633972508747079,0.13469415813539518,18.042453609439175
850,苏14-11-52C6,116.9,58.85481608239521,208.2057057255774,2.619486740865697,8.25958939282207,21.04570572841916,4.529649272858854,0.13190761331650985,14.089435413238666
851,苏47-9-47,203.4,53.670884952900686,211.95873154965585,2.587944935949852,10.03786627386332,15.118780726391346,5.620422812426745,0.2582300883893805,20.345250740827925
852,桃2-10-19C1,72.29999999999998,58.169266944785626,208.22958502863077,2.6251313966804983,10.097067774135548,21.02892116114385,4.44922544938866,0.11326417714107886,15.780318120752423
853,苏47-23-78,334.20000000000005,63.03661280535008,215.89679234201074,2.5841412327336926,8.07917414717654,18.597857570424893,5.553129862445839,0.2698982645170557,20.25242968062657
854,苏14-9-41A,122.69999999999999,37.43110024330889,213.8536837627547,2.5823471882037494,9.065061124322739,21.4578321099022,5.140423797885086,0.182086389811736,10.560782393121436
855,桃2-24-26C5,103.80000000000001,94.39518304117531,204.75680152851638,2.595655105820809,7.3415125236791905,19.264739882090556,4.29379576112524,0.1297302506387283,16.645462427410404
856,苏14-4-03C2,159.30000000000004,68.86426239598242,209.22834273370995,2.562736974206528,7.306126804800376,19.30337727502448,4.749102322619585,0.16898305076961703,20.01689265559949
857,桃2-26-2C4,108.7,59.1952161900644,208.5903219888684,2.5822263109043235,11.290358785639373,22.458583255676174,4.520119595283349,0.10725850944066236,11.760450782346826
858,桃2-7-25,128.9,58.16532195716835,215.40017067959656,2.600480992782777,7.422071373296355,17.487967416741657,5.698549262927075,0.23237393356943364,24.119356091367727
859,苏48-17-83C1,134.4,62.124055057061014,211.88030505811008,2.5818452380907737,9.081904763082589,25.848683034449405,4.947447916572171,0.10566964306101191,18.092447919122023
860,苏14-21-50,141.4,82.05803394053041,206.81967469264498,2.6483734087199435,8.806874115311881,17.29582036684229,4.870664780586281,0.48160537477439885,17.180558697506363
861,苏14-2-46C2,137.8,51.38721335857039,214.14232948454276,2.5941001454288823,6.005464441280841,19.937329462062408,5.7137373004455725,0.6591074021669086,19.20980406321843
862,苏14-01-37,129.8,72.72777350127117,213.20083973228043,2.5699306625862866,9.911379045680277,20.790400618513093,5.327241910740369,0.23026964571417563,13.983505391963018
863,苏14-6-52C3,84.5,52.74413017928994,211.55318340248522,2.571100591462722,9.665005916826036,19.934189348698226,4.725065088579882,0.15131360961301776,14.977917160546745
864,苏47-33-76C2,260.20000000000005,72.1991698707302,214.77990774696383,2.5749654110407376,9.59262105956956,18.975149885272863,5.418770176777862,0.30737893940199845,18.02636433340507
865,苏14-20-19,251.2,40.26582006249204,218.5312260917994,2.551759553800956,9.528439490772293,17.57597133438535,6.18670382144586,0.26046178360111466,17.63518312119347
866,苏47-16-82,471.6,43.769346905402884,222.60427482035624,2.5649363865122985,10.810525867732824,20.274537745657337,6.449491094304495,0.3534520780178117,21.518167937776077
867,苏14-16-55C6,130.29999999999998,61.002217959424414,207.54295473683806,2.618372985783577,8.73924021455027,22.62356868742134,4.652432847145818,0.15676899464543362,16.002854950317733
868,桃2-10-19C2,62.8,86.78146495267517,209.25523882977708,2.6000796178041403,11.34098726105414,18.74195859511147,4.704840764160828,0.1563853503312102,12.650000001463376
869,苏14-11-44C6,129.4,85.05369398114372,220.60315299768158,2.5690262747851618,8.340046367564142,15.58550231797527,5.473091190207109,0.367990726301391,22.82352395998454
870,苏47-1-76,206.20000000000002,69.64882638333657,214.8625218485936,2.592890397462657,8.14586808928613,20.372221143608144,4.78626576142871,0.25652764317070803,21.59360814814452
871,苏47-19-76,292.4,74.08341313517101,210.38699046067035,2.5802120382072506,8.360916554805062,20.327318740813958,5.169158686441861,0.1698084815512996,18.16809849604651
872,桃2-18-2,116.29999999999998,61.32865863970766,213.74428204299227,2.5690369732227,10.087841786289768,17.93244196144454,5.558366294126397,0.22763542548753224,21.211943248760107
873,苏14-02-09C6,174.3,46.872897301061386,210.68550201451518,2.5698852555588068,8.975404473758463,20.111445783195638,4.704463568334481,0.16920826201491682,9.715088927103844
874,桃2-10-33,108.2,73.58978743268946,208.3141127504621,2.6100369686256935,9.714667283711645,20.844103511801293,4.837338262573013,0.10158040683641405,15.710674675610907
875,桃2-4-20,114.9,63.97087902228894,214.6228981897302,2.607241079040905,9.095161008117493,19.593246304038292,4.163298520711053,0.21978241967711049,15.457328112175803
876,苏14-4-03C6,155.4,74.21483268893178,207.26254181048904,2.559729729723938,7.174826254575933,21.889980693622906,4.4184555985038605,0.14743886726962677,13.650521235595237
877,苏14-9-39,155.29999999999998,57.32882163662589,213.2824018115905,2.575653573746297,10.178480359706375,20.1054088868255,5.341680617976819,0.16965228632453316,14.793908563148744
878,苏47-1-74,160.6,77.21196763455791,209.44098380958906,2.6015815690759654,9.597820673724783,21.529464509464507,4.726936487931507,0.12592777082440848,22.157459527633875
879,苏14-9-43C7,94.39999999999999,47.08167373,214.5277648408898,2.555985169177966,10.528930084237288,20.482108051694915,5.7936758475826275,0.23076271180932206,17.65866525185593
880,苏14-16-22C4,113.70000000000002,58.14774846510114,211.6800703770448,2.604635004542656,7.8833948990017575,18.403386104799466,4.614564643926121,0.2413720315496921,10.301046613781882
881,苏47-9-74,245.20000000000002,60.64101142230832,217.368605227814,2.5546411094657424,10.431011421081566,18.44788743829527,6.1461908647708,0.2840212069771615,22.756468188672102
882,苏47-14-72,276.2,55.08838523104272,208.322599557567,2.5831426504293993,9.160173787199131,22.218573499225197,4.863989862303403,0.14620564796741492,15.853497463409123
883,苏14-01-22,103.8,78.39201349134875,206.57860311242774,2.5878420037495182,9.192610787956648,19.09486512766859,4.709730250596339,0.16443159922061654,20.340096338921
884,苏14-7-38,96.0,72.94419790424999,201.82597916989582,2.602010416705208,7.980614583154166,17.152270834154166,4.893645833558334,0.20020833337083332,18.487645834079167
885,桃2-18-12,142.0,55.66314084507043,212.72461975654932,2.5694154929408453,6.6886760561380285,19.388352110049297,5.316253521109861,0.18726760568028167,19.341204226000002
886,苏47-16-76,178.39999999999998,49.214719731771304,214.69903587219733,2.580235425863229,9.719484305887892,20.53387892479821,5.66382286979148,0.1681614348789238,20.62184977292153
887,桃2-15-22C6,130.0,66.58907691547692,216.66365382546152,2.592046153826154,8.515353846155385,18.862469233476922,5.050423077193846,0.2115230768476923,17.78661538139231
888,苏47-16-75C3,232.0,128.51939654190517,206.59831896508624,2.5644137931043103,8.075594826397413,20.136405173681034,4.777077586132759,0.13700000036293103,14.528120689618104
889,苏14-13-53,122.5,60.81573877520816,210.40675919036732,2.599673469187755,12.068367347152652,19.95226122186939,4.81563265279755,0.15815510209306122,14.529861223044898
890,桃2-18-5C5,149.9,48.43144096228152,216.2105937462308,2.586104069784523,8.384823215188126,21.97535690504336,5.225430287008004,0.18693795874783187,17.240807202434958
891,苏14-4-18C2,101.69999999999999,37.68743363075713,210.3689478819076,2.600226155580138,6.878702065138644,19.040167158239925,4.660983284374632,0.16501474918387413,10.926745330644053
892,苏14-15-26C5,102.20000000000002,69.63071428989235,218.73310174422696,2.55444226994814,11.26818003663405,18.37847358012524,6.257465753308217,0.34319960831017604,26.744324853299407
893,苏14-19-28C2,160.60000000000002,62.00095890255915,210.53625777677456,2.6001120795709833,10.781158157738478,22.151288916936487,4.243872976356786,0.14447696123474468,11.320286425052302
894,苏14-5-37,140.9,73.10280340212917,210.57540098090843,2.5861391058985097,8.794833215676366,17.860993615217176,5.743016323662172,0.3055287440127751,19.40310149008091
895,苏48-18-75,102.1,54.09520078767875,214.98896178511262,2.5467091085964744,8.000999020605288,16.96878550519099,5.705974534982371,0.23793339855729678,19.746062682005878
896,苏14-01-23C6,148.79999999999998,64.37856182740592,209.6764247538979,2.6084946235430113,8.690759409186828,18.45632392555108,4.847029569995968,0.1777284948185484,15.050208331962367
897,苏14-13-14C6,103.8,186.41921001438345,206.9642871130058,2.596454720517341,6.649219653299615,18.749624277764934,4.387013487485549,0.16252408466763005,17.308949902524084
898,苏48-19-90C1,128.6,67.35310264310264,209.45171851842923,2.620622083775272,9.69211508579938,18.477690512729396,4.724237947108865,0.2749766719043546,13.409012442867809
899,苏14-01-23C7,152.79999999999998,59.765405758952895,207.27361254378275,2.6000000000183254,8.453691098689138,23.64464659647906,4.240909685964006,0.09344895296858638,12.663887436570683
900,苏47-11-74C5,269.20000000000005,61.26615156168647,210.5081723276374,2.593150074199108,6.81512630045988,17.798187220163445,5.393863298652302,0.2523774146381872,22.838915303398213
901,苏47-35-66,207.60000000000002,68.39845857782272,208.5356262168593,2.5856743740578034,9.289913293961463,19.182398845250482,4.506936416422929,0.15023121370134873,19.003304431335255
902,桃2-14-17C1,88.69999999999999,57.01698986046224,216.97446448804965,2.581995490468997,8.944126268267194,20.005073278151073,5.492536640289742,0.18382187165276218,19.04710259428974
903,桃2-1-11C2,110.50000000000001,49.13117646822624,211.11445249294118,2.6025248870633484,8.795366517234388,21.992687779647056,4.2199909500552035,0.148262443199095,16.907303169815386
904,苏47-18-77,270.2,83.754204303057,203.6866469179867,2.588490007634345,7.6968245745655075,19.446720947253887,4.043449296864545,0.12230199860991858,12.301125093827535
905,苏14-7-15,117.1,55.33128949395389,214.32742953988046,2.541383432857387,7.906567036782238,18.94216054621691,6.5269427838548255,0.2576601194363792,28.09830913684031
906,苏47-31-69,179.79999999999998,92.77690767758621,205.97961066251392,2.572925472666296,8.085528364474973,19.186796442002226,4.859254727268076,0.15779755310567298,19.731501669194664
907,苏14-13-33,122.19999999999999,322.49922269054014,201.99522912111294,2.6562438623469724,9.758036005941083,16.323044188968908,3.5569558100130934,0.15213584290998367,12.392651390206222
908,苏14-2-14C5,131.5,61.28197718230418,211.9400380238023,2.548532319193156,9.8328669197308,20.36827376368061,5.188532319323954,0.12939163487376426,19.6595817502692
909,桃2-3-1A,62.6,146.1554792328115,210.2734185388179,2.5934345046629392,9.411293930327476,17.718194885399363,4.576102236618211,0.17198083080670928,24.785543132827478
910,桃2-27-16,206.6,68.01787995827686,211.67452081955474,2.580667957522749,9.869070667576961,23.276727976999034,4.557405614442402,0.10556631149951598,18.367289450271056
911,苏14-11-14C12,122.3,38.005380212869994,217.99845460784957,2.5683728533426002,7.481749795591171,16.876099754272282,6.304431724989371,0.3128536388168439,13.479272280894524
912,苏48-14-74,161.79999999999998,70.98353522692213,210.15915947169347,2.5964524103547593,8.54333745421508,19.27134734271941,4.6099258341458595,0.1556242275995056,14.486823236221262
913,桃2-12-26C8,104.5,69.42481339821052,204.9034545796172,2.5887559810076555,8.149349282491865,19.79998086334354,4.753770334528229,2.5006124396363636,15.614909091645933
914,苏47-15-74C4,167.2,115.87722486875597,208.2117822936603,2.5906578947870815,8.103839712522728,17.637787080538278,4.513086124282297,0.19848086162679426,21.762607655023924
915,苏14-21-27C4,86.6,90.20367205789839,213.46466510981523,2.5879214780542728,8.666143186541571,21.701316397280603,5.2642263279330255,0.19295612032563508,27.58342956054619
916,桃2-7-34,96.89999999999999,72.25649122307534,209.87848296542828,2.610412796379773,11.180454076281734,22.7374819428968,4.453983488391125,0.11020639833746132,15.722229103503613
917,苏14-9-43C1,111.4,108.93880611036803,205.95873429075405,2.615691203051167,7.1467414719461395,18.36328545973788,4.465780969474865,0.16590664276929984,17.44571813474237
918,桃2-26-5C3,108.8,57.106727942711395,210.5134650560662,2.579108455525735,9.713115810681066,22.716737134641548,4.686976102903492,0.12304227913878675,14.414457719823528
919,桃2-14-14C6,84.70000000000002,109.00684770107435,207.80744979492323,2.5790436836115695,11.12774498174498,21.168559619657607,4.425914994046044,0.09885478144628099,13.310578512177093
920,苏14-13-48C4,239.59999999999997,47.68196995026712,214.00749583639404,2.5541736226652754,8.441677796373957,18.374991655517533,5.575434056499167,0.20843071794991658,18.976844742495828
921,苏47-29-66,200.8,67.3841334782968,210.36910357669322,2.5987450197968123,8.648237052602589,19.602101595209163,4.983575696990039,0.15755976121912352,16.17094621359562
922,桃2-0-17C3,120.6,67.68168324818407,210.22179106492536,2.598573797281924,8.732288557198176,21.845613599394692,4.874502487393035,0.12885572139220564,20.0676036476534
923,苏14-02-26,108.7,106.60461821861085,207.08956763909845,2.6070929164645813,11.544185829554738,16.45018399266605,5.000036798815088,0.2467433305206992,19.110312788591536
924,桃2-7-16A,107.49999999999999,92.67329302133025,205.5790604539535,2.6277023257404655,8.194427907021396,16.67774883450698,4.699097674471629,0.1714697676539535,22.4962697692521
925,苏47-29-67,197.2,60.7210649089351,208.6674746465517,2.591054766876268,7.076693711506086,21.182423936348886,4.534137930607505,0.12812373213488845,14.363002028133875
926,桃2-32-29,120.3,78.3676392302743,209.68477138553618,2.6070407314397337,8.49371571139817,20.73926018394015,4.75180382348961,0.16359933522527015,19.885760595743974
927,苏47-18-74,155.00000000000003,107.83919999806449,205.66059357290317,2.608322580539354,9.823032259420643,18.93954838929032,4.3363096773419345,0.1098838712012903,18.793612904141934
928,桃2-14-20,127.1,60.9423839490716,212.0071439506687,2.580023603527931,9.508088119065302,19.549976396750587,5.3293233674398115,0.16915027543115657,23.51912666914083
929,苏14-2-12,133.9,72.66710978614638,210.97321134122478,2.5776026886213588,8.936026884528752,19.23624346655713,4.891755040647498,0.19020164301568337,19.591418970338314
930,苏14-2-50,91.9,93.27764961904244,200.30900979912948,2.5805549509064196,9.30249183936888,17.430772578737756,5.16338411304679,0.5468335147595211,23.77043525593036
931,苏47-14-74,212.8,129.95467106582706,208.4775281558271,2.580695488723684,8.784783834424811,21.821842102462405,4.441907894708646,0.13372180450281956,22.031231202764097
932,桃2-21-6,107.0,72.57388785011214,207.93520562981308,2.604869158774766,8.449897196768223,20.347224299568225,5.101242990871027,0.16415887878317753,23.739084110009344
933,苏14-6-52C4,128.1,50.00679937601873,213.19723653013267,2.625097580072599,9.721803276814988,19.741444183642464,4.864192037664324,0.1885792349320843,15.089992194156126
934,苏47-33-76C1,286.80000000000007,98.16520223449092,200.33887030153412,2.596827057316596,9.612343097340306,21.18574616235146,3.460822873117851,0.057594142242677816,6.52160390579707
935,苏14-13-48C13,135.70000000000002,66.91581429848193,212.9972144549005,2.604207811409727,7.985431098311716,20.484848931475312,4.592660280081061,0.1978776713124539,14.063861457531317
936,苏47-15-80,290.4,108.66703857651515,208.38509643842977,2.6043663909862262,8.685785123573691,19.58825068653857,4.563271349878788,0.15417355368732782,19.893842977214877
937,桃2-8-30C8,131.70000000000002,124.21692482882307,205.76170082384203,2.6130447989946846,8.5717539852369,14.749271070535308,5.260265755131359,2.0736446478899007,29.198223236080484
938,桃2-16-21,136.6,123.34368229647146,198.25766467935577,2.616573938565154,8.669736456975109,16.11920204991801,4.223147877043925,0.4283894581288433,16.53531478910688
939,苏14-19-50C9,135.0,72.1082518488889,206.10548888,2.62940000008963,7.844548147431852,25.52685185185704,4.106081481499259,0.08142222219703704,12.352459261334815
940,苏47-41-73,209.2,37.53437858255258,216.08339386118553,2.599961759001912,8.605774378587954,20.93686424493308,5.295573613843212,0.16341300196845124,11.614120459604207
941,桃2-22-12,120.20000000000002,67.88715474355241,211.14241265831947,2.5826206320707152,8.748103160280365,19.831547420798668,4.473011647418469,0.22591514146173045,16.35231281288519
942,苏14-21-03C2,155.8,25.841649550474962,232.09518613222076,2.475436456829268,13.632913989422335,17.141264441745825,8.084210527175866,0.6688896017971758,20.683568680333757
943,桃2-4-18C1,101.00000000000001,177.5022574261485,197.4659504981188,2.626099010092079,10.67877227760198,14.854326733752472,4.205900990210891,0.24769306943069302,17.086841585734653
944,苏14-19-50C10,195.2,46.9534733618289,211.8523309452869,2.5925204920563525,8.425829917960556,20.86832991762295,5.295630122919571,0.1787909837510246,12.723283812697234
945,苏47-14-79,225.4,60.98152618502218,219.90338950612244,2.568677905634428,9.442023072380657,17.86160603222715,6.103309671373559,0.36658385078615796,25.394294586170368
946,苏48-9-69,249.20000000000002,62.531356341460665,207.17313802664523,2.5801926165971105,5.8234349921075435,19.568627607849116,4.565874799391653,0.14394863570465488,17.870064206276083
947,苏47-12-77,198.39999999999998,55.318850808558466,220.66378024022177,2.583669354904234,10.985806449792337,21.805241938377016,6.685997983748993,0.24523185481149193,27.96654233539617
948,苏14-11-14C4,182.0,37.80317582752747,214.5522362652747,2.5925549450142857,8.514939561453847,17.049329670186815,5.822417582516483,0.24851098928956045,11.797390107912088
949,苏47-10-75,303.0,48.6744884500198,212.87682508237623,2.5816435645485147,8.311346534512872,17.8213069300198,5.542415841357755,0.21908250824356434,17.86424422200528
950,苏14-9-43C5,128.5,47.095361871128404,209.065914410428,2.5953229571673146,8.670723735540077,19.086202335688718,4.018988326852918,0.13314396896575875,13.629883268334629
951,桃2-0-17C14,109.7,59.341422061613486,208.61148587119416,2.6022515953026435,10.768505015690064,18.55985414628988,4.553163172298997,0.17183226984503192,9.743855972238833
952,苏14-17-53,128.20000000000002,58.14429797165366,217.44853355538223,2.581911076480499,8.437137285521061,18.548151323822154,5.998759750614664,0.22302652111544458,25.8092745701248
953,苏48-15-85,96.2,66.98212058178794,206.98870061372142,2.5757796258399166,8.277130977097714,20.49642411975052,4.498212058287942,0.12314968810914761,15.536891892569646
954,苏14-5-18C8,122.99999999999999,71.41349593470733,210.09691055203254,2.563813007952846,8.91542276575935,21.251065041032522,5.44136585369187,0.15953658513333335,17.014398375835775
955,桃2-16-7C5,107.5,60.42822326469768,215.69936747032563,2.572111627740465,9.337348837430696,20.346251162799998,5.642102325827908,0.20764651158697675,20.018967444781392
956,苏48-22-79C3,234.6,56.39061380883206,209.99317135157716,2.6314066495106565,7.6848763851167945,23.613179881807334,4.880289855046889,0.13728047724978687,13.619352086825236
957,苏14-11-16,145.1,40.23710544033081,216.04132322356998,2.583742246980703,7.148152997965541,16.526485182522396,5.076030323684356,0.2628945556381806,15.453590627979326
958,苏14-03-18,-2844.0000000000005,39.013600566170524,213.04275706900842,2.558922643908262,6.246107243349612,11.849396619842473,6.542318213744127,0.2137812936180379,34.87562974939211
959,苏14-3-30C4,139.5,51.15718996330465,213.39217206107526,2.61822222218638,10.706759858781362,19.501340504078854,4.760967741600717,0.18998566314193546,10.751892473750537
960,苏14-5-18C4,224.4,73.74672014814615,210.3122237044563,2.584237967784314,7.669647950083778,19.01269162283422,4.6127094473137245,0.17731729051693407,15.957009804654188
961,苏14-03-38,158.2,67.89400758649178,214.7186535908344,2.6028128952281926,9.238931733020229,20.77127686304678,4.992705436233881,0.1687863462180784,22.302123894233883
962,苏14-4-42C3,93.9,66.71238550976571,215.48572948285408,2.5700851969776357,7.501725239631522,15.4059531399148,6.370489882667731,0.28099041535463254,22.676762511789136
963,苏14-02-37C1,105.2,115.19801330889734,210.20598857737642,2.5832414447395435,8.309296577762357,20.499866921558933,5.216017110401141,0.13076996163688212,26.86269961730038
964,苏14-11-44C3,120.5,59.00044813526141,207.8675187004979,2.603062240739419,7.2656099586987555,17.70919502128631,4.6926556018066385,0.16278008313609957,17.6561908713527
965,苏14-20-25C4,76.0,67.32231578905262,212.7157105401316,2.6086184211578947,8.019171052717105,21.14638158009737,5.062092105289474,0.15997368409736842,19.690750001019737
966,桃2-15-25,93.69999999999999,86.03281750044826,214.15550696179298,2.5790821773009607,10.94245464519317,15.093009605161154,5.975752401501602,0.3453681962998933,26.279445035581645
967,苏14-15-26C1,107.29999999999998,81.52705498733458,204.48155637390497,2.6132152842553587,9.322889095551725,18.39361603283318,4.01688723224138,0.1460298225862069,18.200055916328054
968,桃2-16-7C1,133.5,56.827325840104876,215.03602995340825,2.580037453143071,9.394509363337079,19.64050187297378,5.339812734115355,0.23585767786441947,17.389685392164793
969,桃2-15-26,134.9,114.72469977166048,205.46358785945145,2.6062787246968124,9.793291325135655,18.677627872020754,4.649355077621942,0.1441957004232765,17.19222387209785
970,苏47-11-74,206.0,115.55573787109711,210.33348542660195,2.5595436896291264,5.942359223442719,19.72006795908738,5.46871844634369,0.1589417473339806,23.803291260601945
971,苏47-14-66,221.6,53.2888898940343,209.3381949675993,2.581985559148917,8.255803248936823,19.903393501958483,4.865126353793322,0.1378158843330325,14.568212994111914
972,苏14-16-08,121.80000000000001,48.08137109973727,211.91561577356316,2.566313628829228,11.234630539615765,20.777389161789817,5.186305418715928,0.15669950749917894,14.748965517628896
973,苏47-13-76,231.2,89.97716262115051,211.73752593737026,2.5943512110726648,8.84710207582699,17.861176472525955,4.79281141841955,0.29219723181660895,21.879152248684257
974,苏47-5-83,194.8,87.07821355721765,209.33438397084188,2.576930184677618,8.508049281713554,17.520924026180694,4.852197124962012,0.1886344967669404,20.057464063603696
975,苏48-9-68,284.0,106.22349294915492,211.62464790147885,2.59807042241831,8.866626760360564,19.924915492640846,5.755605633624649,0.17182394371197182,23.386330986914082
976,苏48-1-84C4,74.2,67.21335580207545,208.23071430094336,2.5985849056037735,9.038530999177897,21.028382748638812,4.453409703491913,0.1432345014568733,15.654407008730459
977,桃2-16-1,171.60000000000002,72.20805944730768,211.59553031188807,2.5979836828980183,9.488764567864218,19.96564685688112,5.78391025619289,0.22564102558041954,21.215343824339158
978,桃2-24-26C2,98.2,61.993879838808546,211.21250511344195,2.594460285296334,7.858940936724032,22.60457230099796,5.1525152749674135,0.12552953152342158,22.508319757142566
979,苏14-18-42C10,148.5,96.06541414178452,208.367878806936,2.564505050741414,8.372713803618181,21.71478787682559,4.923003366650505,0.14997979777441076,19.027447810727274
980,苏14-02-35,130.9,52.278632543521766,212.45171888456832,2.5714132924499618,9.90476699537204,19.409106186256686,5.169190221776928,0.19297173410771581,16.44971734129106
981,桃2-0-17C9,133.8,57.014379669446924,214.26724215201796,2.5862705531569508,7.506875934218236,20.446315394272048,5.821935724843049,0.18722720467115098,21.893811655913304
982,苏14-7-18C3,134.5,43.386981414475834,216.13352418,2.571211896020074,10.110022302826767,20.63205947798513,5.344847583822305,0.2528401486356877,15.244743493126393
983,桃2-6-19,95.50000000000001,58.546481673036645,211.8097486872251,2.586879580951832,8.681361254408376,19.23528795862827,5.0293717278020935,0.16253403110157066,15.539382197279577
984,苏14-2-47,104.30000000000001,65.41225311831255,212.02124638235858,2.5997794824161073,7.561725792388302,18.958676891457333,4.752416107424736,0.2042281879348034,16.068178330278045
